[ 2.49398889e+01  2.03150808e+00 -2.69049591e-01 -1.07180900e-03  9.99836739e+01],[ 0.58573629  0.27615458  0.46792849  0.06577464  0.14538941 -0.03285787 -0.03831305],0.0
[2.52049439e+01 2.13363498e+00 3.26237202e-01 1.30149658e-03 9.99835047e+01],[ 0.57982024  0.27941296  0.46314653  0.02201467  0.187973   -0.01978681 -0.03537453],0.0
[ 2.49398889e+01  2.03150808e+00 -2.69049599e-01 -1.07180903e-03  9.99836739e+01],[ 0.59610903  0.29451927  0.43362631  0.01866128  0.13452385 -0.06278778 -0.06099332],0.0
[ 2.49398889e+01  2.03150808e+00 -2.69049597e-01 -1.07180902e-03  9.99836739e+01],[ 0.6013388   0.3389904   0.40812063  0.01920432  0.09237342 -0.04318444 -0.07140164],0.0
[2.49267839e+01 1.55708585e+00 5.19063538e-02 1.09723639e-01 9.90300023e+01],[5.55035167 5.48108976 5.33244017 5.40435035 5.43854609 4.84292687 5.15357827],0.029741281519277952
[2.49273111e+01 1.55488406e+00 5.14890336e-02 1.08650091e-01 9.89994600e+01],[5.79035289 5.60363811 5.4589978  5.61996832 5.71413445 4.63250119 5.43321031],0.03036424190863777
[2.49253786e+01 1.55178395e+00 5.08375582e-02 1.06895264e-01 9.89480578e+01],[5.86315277 5.62631404 5.48800194 5.78309327 6.01383414 4.36361284 5.70869035],0.03145096237230087
[2.49220326e+01 1.54805643e+00 5.00355106e-02 1.04680650e-01 9.88829288e+01],[5.82483941 5.63615211 5.41870136 5.8761242  6.30202459 4.05843075 5.97018945],0.03289524821515171
[2.49181468e+01 1.54494441e+00 4.93360872e-02 1.02668847e-01 9.88220473e+01],[5.76073641 5.65968206 5.28937151 5.88791558 6.60495168 3.78637205 6.25591172],0.03432673296103891
[2.49111345e+01 1.54155823e+00 4.85083224e-02 1.00197849e-01 9.87458314e+01],[5.63658668 5.64540612 5.15359413 5.82949178 6.93281143 3.46674309 6.55796631],0.036219463071752694
[2.49048822e+01 1.53929076e+00 4.79083599e-02 9.83079507e-02 9.86852125e+01],[5.48231864 5.64474607 4.99878775 5.68948446 7.26474333 3.11596159 6.89992903],0.03775725259300764
[2.48966211e+01 1.53986316e+00 4.77772363e-02 9.77685520e-02 9.86608759e+01],[5.25190674 5.74973865 4.85934321 5.53928479 7.55978345 2.80131967 7.19253361],0.03839951823114762
[2.48871434e+01 1.54477199e+00 4.84092230e-02 9.95547115e-02 9.87018742e+01],[5.04041583 5.98946478 4.67945204 5.35868417 7.86988788 2.51775445 7.54614272],0.037412161879187424
[2.48749497e+01 1.55096112e+00 4.92095333e-02 1.01843050e-01 9.87558046e+01],[4.80239362 6.26520321 4.51998335 5.13641182 8.20697608 2.1997867  7.83459501],0.03610629150394661
[2.48577404e+01 1.55762983e+00 4.99697677e-02 1.04023989e-01 9.88042675e+01],[4.46382389 6.57667668 4.28249977 4.85906211 8.52471427 1.89454407 8.10734057],0.03496168845377462
[2.48400317e+01 1.56605208e+00 5.10434076e-02 1.07178337e-01 9.88801726e+01],[4.12593052 6.87469591 4.0131612  4.56142635 8.78604704 1.57713953 8.37125662],0.03324938564480946
[2.48155411e+01 1.57567056e+00 5.21816478e-02 1.10570069e-01 9.89618162e+01],[3.71472115 7.23377714 3.69256798 4.20419666 9.00406594 1.34882074 8.60395378],0.03152369730504634
[2.47876964e+01 1.58541465e+00 5.32690825e-02 1.13828816e-01 9.90392891e+01],[3.36246807 7.60612567 3.37266909 3.82299347 9.25371615 1.17675468 8.85001121],0.029993915578778334
[2.47554232e+01 1.59349852e+00 5.39433029e-02 1.15887016e-01 9.90825993e+01],[2.97945944 7.93726667 3.10297703 3.45594464 9.43643103 1.02184516 9.01525754],0.029186428174817296
[2.47173057e+01 1.60287477e+00 5.47169335e-02 1.18321131e-01 9.91356049e+01],[2.62685602 8.21056079 2.75778123 3.14347127 9.54413006 0.85388666 9.13438753],0.028222318731635884
[2.46820987e+01 1.61114483e+00 5.53566615e-02 1.20396025e-01 9.91798328e+01],[2.37306204 8.52951695 2.41162301 2.97017257 9.66492514 0.72062866 9.23210805],0.027447777380182125
[2.46486443e+01 1.61768011e+00 5.57205684e-02 1.21647300e-01 9.92024478e+01],[2.14946842 8.78756735 2.12395204 2.83256108 9.77996928 0.6298868  9.32774823],0.02705704934157514
[2.46163834e+01 1.62450059e+00 5.61766872e-02 1.23182394e-01 9.92344322e+01],[1.97355673 9.05487282 1.7987512  2.77691426 9.84241824 0.58291819 9.40206775],0.02650739167504138
[2.45877872e+01 1.63036755e+00 5.65285018e-02 1.24489624e-01 9.92601050e+01],[1.8652093  9.26163713 1.56762752 2.81902031 9.89365678 0.49904778 9.44746712],0.026084570883458273
[2.45747765e+01 1.63486311e+00 5.70375235e-02 1.26131736e-01 9.93010834e+01],[1.83300406 9.43832151 1.35470224 2.87046516 9.93721547 0.40415064 9.5056093 ],0.02542846560857679
[2.45930653e+01 1.63771797e+00 5.80262408e-02 1.29055135e-01 9.93851499e+01],[1.92931335 9.59901188 1.17731419 2.98570908 9.99506388 0.33955467 9.59638008],0.024190424205801347
[2.46106324e+01 1.63817898e+00 5.85244360e-02 1.30624854e-01 9.94308662e+01],[ 2.03266344  9.66408536  1.03965361  3.13821578 10.06751763  0.27818388  9.58367742],0.023574185895906704
[2.46376084e+01 1.63864328e+00 5.92783795e-02 1.32867302e-01 9.94995536e+01],[ 2.24742429  9.7689157   0.91748014  3.40269004 10.11860496  0.24234078  9.55650256],0.02266116118931173
[2.46693621e+01 1.63786145e+00 5.99388146e-02 1.34657645e-01 9.95580640e+01],[ 2.4959158   9.83134562  0.77069283  3.68751816 10.14272679  0.24824572  9.57083892],0.021915026967764935
[2.47056870e+01 1.63757870e+00 6.08242313e-02 1.37002217e-01 9.96341378e+01],[ 2.8716485   9.89264676  0.70400526  4.07501994 10.12524082  0.26997033  9.57471999],0.020975880002842447
[2.47423856e+01 1.63644624e+00 6.15315832e-02 1.38988461e-01 9.96999119e+01],[ 3.27816531  9.8959349   0.65697441  4.52409229 10.15353036  0.26376383  9.58655831],0.020214069026804733
[2.47736538e+01 1.63562575e+00 6.21872381e-02 1.40649940e-01 9.97561128e+01],[ 3.80656776  9.96280873  0.59408535  5.00651062 10.15411546  0.28225398  9.61190296],0.019575655029899112
[2.48038555e+01 1.63391524e+00 6.26172153e-02 1.41883613e-01 9.97998422e+01],[ 4.40392342  9.93858887  0.52356803  5.58096137 10.15203877  0.29751954  9.59312238],0.019104438564297454
[2.48282305e+01 1.63212933e+00 6.29088804e-02 1.42570821e-01 9.98276508e+01],[ 5.07816973  9.92526314  0.52527832  6.21662677 10.18448287  0.30869556  9.63935636],0.018799700778994635
[2.48501116e+01 1.63065124e+00 6.31817659e-02 1.43311732e-01 9.98557780e+01],[ 5.78186051  9.94850667  0.49707239  6.77229857 10.17784867  0.33704272  9.63549617],0.018502843200069872
[2.48662378e+01 1.62989560e+00 6.34484008e-02 1.44057452e-01 9.98824118e+01],[ 6.511165    9.96470784  0.4649465   7.37167883 10.24217706  0.32945064  9.61121698],0.018223792418338262
[2.48798844e+01 1.62926519e+00 6.36691442e-02 1.44724800e-01 9.99058127e+01],[ 7.22461789  9.98227202  0.4308165   7.90191586 10.22422847  0.3332064   9.58750949],0.017985321625196365
[2.48906251e+01 1.62832857e+00 6.37769612e-02 1.44926643e-01 9.99160703e+01],[ 7.86055657  9.96082886  0.40193666  8.26568185 10.23517721  0.34675641  9.59959855],0.01787118289433232
[2.48972157e+01 1.62766696e+00 6.38097045e-02 1.45065866e-01 9.99220484e+01],[ 8.34613592  9.95965413  0.39872387  8.40276997 10.23459246  0.36268636  9.56118096],0.017814039589997426
[2.49030245e+01 1.62849091e+00 6.41014670e-02 1.45974723e-01 9.99485889e+01],[ 8.79041897  9.96529378  0.40900488  8.40501506 10.19225554  0.31397194  9.50952926],0.01755880772610769
[2.49072957e+01 1.62860221e+00 6.42328927e-02 1.46312325e-01 9.99593497e+01],[ 9.12858209 10.01269697  0.44092628  8.36805037 10.18450448  0.31314351  9.53840429],0.017453127491030264
[2.49105949e+01 1.62876288e+00 6.43492636e-02 1.46591752e-01 9.99679300e+01],[ 9.40505206  9.98981741  0.44792296  8.26221065 10.1751926   0.31398559  9.531082  ],0.01737042414748504
[2.49123990e+01 1.62772353e+00 6.42061186e-02 1.46052805e-01 9.99535873e+01],[ 9.58668327  9.97143292  0.51208566  8.04061013 10.17079559  0.34988639  9.55215216],0.017505792074361568
[2.49137421e+01 1.62835601e+00 6.43668585e-02 1.46433797e-01 9.99644258e+01],[ 9.6801165   9.96937838  0.57117998  7.73954971 10.16099718  0.35435983  9.50061692],0.01739925910258442
[2.49146019e+01 1.62760649e+00 6.42596553e-02 1.45970979e-01 9.99521544e+01],[ 9.72439643  9.99602841  0.67683971  7.2978691  10.16237177  0.35571635  9.57477812],0.017511242935406585
[2.49153422e+01 1.62810444e+00 6.43869174e-02 1.46164906e-01 9.99575610e+01],[ 9.81355477  9.99253674  0.86744119  6.77272234 10.13384637  0.35041268  9.54914437],0.01745481409278675
[2.49161111e+01 1.62742102e+00 6.42814233e-02 1.45756866e-01 9.99463387e+01],[ 9.87471478  9.96608739  1.0756748   6.16670233 10.14176075  0.36570689  9.55944426],0.01756227625390384
[2.49170579e+01 1.62650738e+00 6.41497330e-02 1.45184976e-01 9.99313705e+01],[ 9.923623    9.96385285  1.40412625  5.50459358 10.14186944  0.3781393   9.55130123],0.017698566180062478
[2.49171436e+01 1.62545276e+00 6.39530107e-02 1.44538540e-01 9.99133136e+01],[ 9.97657396  9.96174648  1.76950091  4.80902    10.14611308  0.35196863  9.55278583],0.017877156460133308
[2.49176174e+01 1.62367301e+00 6.36457254e-02 1.43485330e-01 9.98854755e+01],[10.03571189  9.92779604  2.1992192   4.20174842 10.15608363  0.4144435   9.52448711],0.018143662122316027
[2.49187314e+01 1.62192778e+00 6.33703327e-02 1.42492472e-01 9.98602790e+01],[10.0772791   9.91295285  2.78761899  3.64013079 10.10650187  0.4441993   9.50960195],0.01838089709486234
[2.49196768e+01 1.62077296e+00 6.31880556e-02 1.41890342e-01 9.98453356e+01],[10.09408225  9.90317061  3.42525371  3.22240729 10.07260138  0.42266751  9.48368517],0.018522245644710656
[2.49201019e+01 1.61926333e+00 6.29281158e-02 1.41079862e-01 9.98250294e+01],[10.11830723  9.86604503  4.13272386  2.86499454 10.07326517  0.39804522  9.48047476],0.018717982803194682
[2.49200025e+01 1.61720139e+00 6.25478680e-02 1.39947068e-01 9.97956654e+01],[10.14068334  9.87104981  4.86066944  2.55938508 10.12575472  0.40011374  9.46687404],0.019015302320782298
[2.49202240e+01 1.61612207e+00 6.23555573e-02 1.39379106e-01 9.97811825e+01],[10.15663503  9.83650425  5.34315797  2.33039388 10.13220917  0.38758074  9.47148991],0.019163093682455272
[2.49201441e+01 1.61532653e+00 6.22014380e-02 1.38961762e-01 9.97700866e+01],[10.15721252  9.8403369   5.68492286  2.23962762 10.13549699  0.36609996  9.4619743 ],0.01928171511832033
[2.49198103e+01 1.61466645e+00 6.20613575e-02 1.38596043e-01 9.97596639e+01],[10.14345005  9.81382409  5.81025091  2.072227   10.15010155  0.34126985  9.46996815],0.01940031846784644
[2.49202976e+01 1.61459015e+00 6.20638228e-02 1.38558543e-01 9.97588935e+01],[10.17355255  9.83697464  5.83061066  1.95328026 10.12548223  0.34384221  9.50144298],0.01940660853519644
[2.49203603e+01 1.61574322e+00 6.22864633e-02 1.39154218e-01 9.97749708e+01],[10.15759133  9.84345254  5.77723442  1.86999213 10.11476319  0.35292667  9.49076348],0.019230282118226746
[2.49209543e+01 1.61548388e+00 6.22527890e-02 1.39030405e-01 9.97714608e+01],[10.23484499  9.81439995  5.61951927  1.7934606  10.09571677  0.35871051  9.49809744],0.019270620960465158
[2.49214406e+01 1.61562396e+00 6.22946681e-02 1.39118141e-01 9.97740340e+01],[10.22443501  9.7933496   5.60723914  1.71435927 10.06943424  0.37353491  9.51146756],0.019241394739725262
[2.49214555e+01 1.61606814e+00 6.23809165e-02 1.39344923e-01 9.97802450e+01],[10.18812032  9.82608563  5.66400319  1.64593795 10.07940211  0.38475575  9.53132347],0.019173017144160982
[2.49214995e+01 1.61548610e+00 6.22825176e-02 1.39008487e-01 9.97718012e+01],[10.23936279  9.82403434  5.78287749  1.60350509 10.07145677  0.39361704  9.50185306],0.019257021764833026
[2.49216893e+01 1.61548765e+00 6.22971174e-02 1.39001914e-01 9.97724062e+01],[10.2740619   9.86842346  5.98622309  1.58670097 10.08414609  0.39227395  9.49231047],0.019242581850931927
[2.49212331e+01 1.61469597e+00 6.21423902e-02 1.38546021e-01 9.97605647e+01],[10.25515608  9.86974525  6.18844608  1.54001018 10.08497935  0.40900522  9.47605598],0.019366141465129754
[2.49211079e+01 1.61410667e+00 6.20170445e-02 1.38259639e-01 9.97523486e+01],[10.23104204  9.84196804  6.29215997  1.5031324  10.09485899  0.38866504  9.46298482],0.01946194089380877
[2.49214868e+01 1.61361541e+00 6.19364317e-02 1.38016101e-01 9.97460495e+01],[10.247781    9.77983035  6.26624162  1.54040686 10.09931569  0.41164198  9.41228804],0.01953002512201302
[2.49220880e+01 1.61400921e+00 6.20267809e-02 1.38264402e-01 9.97529635e+01],[10.24102097  9.75525157  6.16638485  1.58230629 10.03095259  0.41923574  9.41879291],0.019453094141515942
[2.49217853e+01 1.61309698e+00 6.18403627e-02 1.37767957e-01 9.97389136e+01],[10.23231355  9.68806248  5.97468013  1.59677405 10.02738551  0.41309204  9.38496153],0.019614699459783363
[2.49219679e+01 1.61426629e+00 6.20570203e-02 1.38417064e-01 9.97557602e+01],[10.18608225  9.71596639  5.7227307   1.65575779 10.0084494   0.40920107  9.34741717],0.01943586284239581
[2.49213881e+01 1.61507604e+00 6.21973686e-02 1.38787234e-01 9.97653103e+01],[10.15411336  9.72685265  5.49688675  1.71093604  9.99550151  0.41618333  9.2858776 ],0.019332915935625316
[2.49214063e+01 1.61494321e+00 6.21681672e-02 1.38717552e-01 9.97628897e+01],[10.18932381  9.66298415  5.23194126  1.77819253  9.97118059  0.43022146  9.23505296],0.01936468270031174
[2.49212833e+01 1.61570639e+00 6.22932687e-02 1.39150929e-01 9.97733999e+01],[10.22693449  9.66725846  4.97349135  1.88531519  9.97627381  0.40278345  9.16170071],0.019262357943264367
[2.49212129e+01 1.61637885e+00 6.24259102e-02 1.39482591e-01 9.97825619e+01],[10.21555447  9.67391098  4.76529888  1.99115745  9.95858322  0.4301436   9.05928556],0.0191603797833827
[2.49214356e+01 1.61710440e+00 6.25751435e-02 1.39861560e-01 9.97930334e+01],[10.18798655  9.66233465  4.57011357  2.08744563  9.89236055  0.46160521  8.94755743],0.01904503404452186
[2.49208054e+01 1.61859555e+00 6.28338872e-02 1.40638113e-01 9.98132687e+01],[10.16407464  9.66095681  4.31490247  2.2181482   9.87257696  0.42915257  8.79681871],0.018835993565751736
[2.49207160e+01 1.61990965e+00 6.30887160e-02 1.41313599e-01 9.98318173e+01],[10.14102374  9.63271531  4.09516395  2.38287307  9.77399636  0.47596366  8.57649674],0.018637368458789345
[2.49203483e+01 1.62154504e+00 6.34130036e-02 1.42085106e-01 9.98535265e+01],[10.09639568  9.63399935  3.88168666  2.54506303  9.67500028  0.52694238  8.31684985],0.018400265041119752
[2.49201363e+01 1.62351554e+00 6.37988105e-02 1.43078406e-01 9.98811284e+01],[10.07955135  9.59995278  3.70348163  2.71851618  9.52816456  0.54197913  7.98580664],0.01810994883275735
[2.49200576e+01 1.62559348e+00 6.42103789e-02 1.44130893e-01 9.99104606e+01],[10.09456077  9.63855253  3.53470417  2.95343848  9.40368966  0.59287874  7.54163898],0.017806225872840576
[2.49195861e+01 1.62941807e+00 6.49634787e-02 1.46002429e-01 9.99622411e+01],[10.05389789  9.69957977  3.39002012  3.1304738   9.20204466  0.62727891  7.04324514],0.01728554780718236
[2.49195904e+01 1.63534096e+00 6.61333460e-02 1.48991898e-01 1.00044085e+02],[10.05833953  9.73339278  3.29286204  3.34273903  8.94599038  0.64718457  6.39427284],0.016509549477340128
[2.49198559e+01 1.63935134e+00 6.69648278e-02 1.50906925e-01 1.00097798e+02],[10.00606238  9.70164569  3.28122719  3.5807155   8.61055804  0.70743815  5.77517088],0.01600584169876605
[2.49204284e+01 1.64229790e+00 6.75875500e-02 1.52330126e-01 1.00137819e+02],[9.96446461 9.69600605 3.27071135 3.75637524 8.36665939 0.79181123 5.27015544],0.015641658411633015
[2.49195590e+01 1.64537957e+00 6.81917310e-02 1.53742355e-01 1.00176364e+02],[9.90638732 9.67590854 3.21254053 3.93373292 8.12541956 0.84515277 4.74054937],0.015305648152734223
[2.49190245e+01 1.64792718e+00 6.87039151e-02 1.54878564e-01 1.00207543e+02],[9.84379932 9.68579934 3.18742024 4.10637406 7.97018156 0.94263695 4.32291737],0.01503671017807184
[2.49181516e+01 1.64770428e+00 6.86553141e-02 1.54649810e-01 1.00201879e+02],[9.81346973 9.66478131 3.17323747 4.26732623 7.86928558 1.0212583  4.01297976],0.01507312183167471
[2.49171983e+01 1.64798819e+00 6.86995740e-02 1.54684027e-01 1.00202985e+02],[9.80148165 9.66984516 3.14782793 4.43628014 7.83308941 1.05864533 3.80521963],0.015057318190136951
[2.49155337e+01 1.64608506e+00 6.82795835e-02 1.53664601e-01 1.00175254e+02],[9.74594415 9.60207939 3.0917959  4.61021117 7.88277909 1.09534679 3.62335039],0.015285686705863378
[2.49127710e+01 1.64420066e+00 6.78313165e-02 1.52597861e-01 1.00145649e+02],[9.67124413 9.61766608 3.05807108 4.74658335 7.97590568 1.12118993 3.568793  ],0.015536626196022385
[2.49102854e+01 1.64236976e+00 6.73927787e-02 1.51594597e-01 1.00117326e+02],[9.58581839 9.62011722 2.97375402 4.84284502 8.11931536 1.07837879 3.55507264],0.01578756483056878
[2.49073591e+01 1.64000593e+00 6.68410945e-02 1.50295632e-01 1.00081101e+02],[9.53120802 9.6388159  2.96608073 5.02112143 8.25960038 1.06932238 3.49513004],0.01611064765557591
[2.49052143e+01 1.63752881e+00 6.62938801e-02 1.48955581e-01 1.00044153e+02],[9.50674923 9.59417553 2.91918344 5.16912637 8.39518449 1.07073937 3.45440996],0.01644565700653265
[2.49029967e+01 1.63545831e+00 6.58217304e-02 1.47823163e-01 1.00012571e+02],[9.47922824 9.62281324 2.89677097 5.30725965 8.53311512 1.05262063 3.41904625],0.016740915594442372
[2.48995642e+01 1.63305107e+00 6.52471972e-02 1.46454069e-01 9.99737596e+01],[9.4554467  9.61805517 2.84557708 5.46173913 8.74469397 1.06234965 3.34163288],0.01711601707659823
[2.48976096e+01 1.63074735e+00 6.47381003e-02 1.45209138e-01 9.99391367e+01],[9.39955352 9.59892898 2.7898814  5.60485259 8.85385483 1.03145232 3.2685126 ],0.017455878516504323
[2.48933933e+01 1.62884968e+00 6.42410442e-02 1.44051050e-01 9.99055336e+01],[9.29384158 9.59119195 2.72860774 5.81335874 9.00916036 0.98476935 3.16413965],0.01779991692870986
[2.48893193e+01 1.62726083e+00 6.38117592e-02 1.43038359e-01 9.98759637e+01],[9.18163778 9.60239822 2.67353671 5.9978671  9.16357572 0.96048652 3.02856467],0.01810927376869449
[2.48850799e+01 1.62611240e+00 6.34606527e-02 1.42246791e-01 9.98521263e+01],[9.06903097 9.59575545 2.58160467 6.14509454 9.28370461 0.89932318 2.87516202],0.018367208329539957
[2.48809420e+01 1.62443760e+00 6.30262452e-02 1.41126969e-01 9.98200073e+01],[8.96907628 9.63169217 2.54363652 6.36056151 9.38671531 0.91057315 2.75378309],0.018708924033072758
[2.48765028e+01 1.62435139e+00 6.28926827e-02 1.40819938e-01 9.98101597e+01],[8.79254573 9.66520261 2.54542596 6.54289145 9.45878543 0.94606491 2.55004984],0.01881546011105213
[2.48705089e+01 1.62205460e+00 6.22925957e-02 1.39255602e-01 9.97655218e+01],[8.62612437 9.64862025 2.58134412 6.73445031 9.56094629 0.93219877 2.35623654],0.019303348516094658
[2.48655487e+01 1.62114108e+00 6.19892501e-02 1.38474045e-01 9.97427796e+01],[8.47859071 9.6262495  2.65539245 6.88885329 9.6013056  0.94473256 2.14669404],0.019556285472965132
[2.48599762e+01 1.62058431e+00 6.17347180e-02 1.37841227e-01 9.97235584e+01],[8.24644351 9.65018698 2.79228698 6.95297771 9.67723305 0.92403723 1.98677169],0.019776383701299843
[2.48539750e+01 1.62049239e+00 6.15627337e-02 1.37410702e-01 9.97099415e+01],[8.02006373 9.64417683 2.91637716 7.01635999 9.70482368 0.90536838 1.88259011],0.019932094204133444
[2.48466578e+01 1.61953731e+00 6.11930956e-02 1.36423354e-01 9.96806628e+01],[7.74408593 9.65940323 3.08995529 7.05861422 9.73695284 0.87030181 1.72815275],0.020272163139676058
[2.48390233e+01 1.61960227e+00 6.10112129e-02 1.35959430e-01 9.96656765e+01],[7.50643064 9.67513363 3.25877323 7.13003285 9.76348291 0.84762356 1.59297533],0.020448254446016844
[2.48328772e+01 1.61882060e+00 6.07050965e-02 1.35152944e-01 9.96419382e+01],[7.24801326 9.64381204 3.46797655 7.15791041 9.75223393 0.84579096 1.53890484],0.020730519351542256
[2.48243109e+01 1.61821061e+00 6.03752561e-02 1.34256478e-01 9.96151402e+01],[6.94121505 9.62861595 3.64963907 7.17110244 9.73154334 0.85729921 1.45478635],0.021053275147805375
[2.48158044e+01 1.61712875e+00 5.99570394e-02 1.33108441e-01 9.95814643e+01],[6.62802524 9.61741357 3.87776646 7.18926156 9.77666349 0.87495171 1.44873509],0.02146896138260869
[2.48053590e+01 1.61679395e+00 5.96346195e-02 1.32222084e-01 9.95544962e+01],[6.26563935 9.59132665 4.10010842 7.19657424 9.76658887 0.87897181 1.4110604 ],0.0218066752772103
[2.47924307e+01 1.61658252e+00 5.92735585e-02 1.31227471e-01 9.95237668e+01],[5.8641985  9.57295223 4.30952171 7.24033786 9.75847272 0.93443348 1.39281908],0.022200663635052194
[2.47808529e+01 1.61532085e+00 5.87519498e-02 1.29748801e-01 9.94805552e+01],[5.49684238 9.53090524 4.55378382 7.193969   9.74016952 0.97876181 1.45201543],0.022769442018294884
[2.47642677e+01 1.61412588e+00 5.81144304e-02 1.27966371e-01 9.94273191e+01],[5.08548265 9.48551345 4.79203323 7.19894019 9.71899099 1.02785533 1.48934129],0.023500380158077896
[2.47470865e+01 1.61377776e+00 5.76192116e-02 1.26605737e-01 9.93853476e+01],[4.69922972 9.44030499 5.11315472 7.19742509 9.68582336 1.05212202 1.5179123 ],0.024096936024033587
[2.47278925e+01 1.61207968e+00 5.68227092e-02 1.24368120e-01 9.93191325e+01],[4.32267741 9.36596549 5.3805161  7.17718985 9.67364591 1.10104687 1.57403633],0.025079461859380085
[2.47110457e+01 1.61139365e+00 5.62796008e-02 1.22817879e-01 9.92724886e+01],[3.97584586 9.29425549 5.60683529 7.10484157 9.64170523 1.15726523 1.67517706],0.02579892400897422
[2.46897507e+01 1.61009178e+00 5.55023666e-02 1.20617461e-01 9.92061760e+01],[3.64611529 9.2069097  5.86573772 7.07669343 9.6236399  1.19475684 1.73943721],0.0268784339399836
[2.46687399e+01 1.60952517e+00 5.48661723e-02 1.18846551e-01 9.91515684e+01],[3.33138902 9.16631535 6.12495828 7.0730693  9.57705945 1.1888428  1.84504759],0.027810928710086877
[2.46435000e+01 1.60891074e+00 5.41137586e-02 1.16730485e-01 9.90860668e+01],[3.01371441 9.08197175 6.34355613 7.04532783 9.57280145 1.22884616 1.97006539],0.02898658077693104
[2.46110711e+01 1.60762767e+00 5.30592437e-02 1.13704087e-01 9.89936706e+01],[2.69889304 9.01142109 6.63288999 6.99446192 9.5876894  1.27891165 2.12227814],0.030755540446398402
[2.45845004e+01 1.60575732e+00 5.20421446e-02 1.10748892e-01 9.89048515e+01],[2.46060129 8.92397591 6.86667525 6.91118047 9.58742063 1.30551778 2.27858065],0.032593505573513606
[2.45635938e+01 1.60283754e+00 5.09761141e-02 1.07603076e-01 9.88126077e+01],[2.25877424 8.7478532  7.03594178 6.8730402  9.55971479 1.35569428 2.52512341],0.034659997390313835
[2.45452975e+01 1.59928054e+00 4.98593933e-02 1.04268946e-01 9.87157631e+01],[2.09377917 8.54795035 7.20367292 6.84010508 9.53779914 1.42571689 2.71120638],0.03700481885990665
[2.45357867e+01 1.59541055e+00 4.89144535e-02 1.01407778e-01 9.86351103e+01],[1.97442285 8.37319358 7.32075315 6.8771233  9.49598734 1.52062417 2.88744256],0.038992320426422
[2.45180821e+01 1.59013971e+00 4.75093964e-02 9.70840550e-02 9.85109976e+01],[1.83256043 8.1185603  7.432011   6.89499119 9.45435844 1.64559206 3.11285091],0.04206782387769505
[2.45054745e+01 1.58464214e+00 4.62012755e-02 9.30185810e-02 9.83961525e+01],[1.69552823 7.83972378 7.51858578 6.95835995 9.39357202 1.77601978 3.38380453],0.04492621235226268
[2.44896593e+01 1.57804505e+00 4.46251818e-02 8.80251303e-02 9.82546896e+01],[1.56088456 7.53759705 7.67525341 7.01185434 9.30961619 1.94456954 3.64164186],0.04846616988741733
[2.44819899e+01 1.56919045e+00 4.28578596e-02 8.22614186e-02 9.80932668e+01],[1.43722759 7.16256429 7.7571344  7.10861507 9.24194392 2.10485367 3.98961217],0.05254783798068642
[2.44852496e+01 1.55998998e+00 4.13160487e-02 7.71577895e-02 9.79537733e+01],[1.37728948 6.79249585 7.85265667 7.16222521 9.12722197 2.31227519 4.32075577],0.05610412589419409
[2.45134812e+01 1.54827693e+00 3.99565462e-02 7.26160596e-02 9.78374219e+01],[1.39729889 6.4404121  7.94844955 7.17865392 9.00152787 2.55415094 4.68630364],0.059113136238803314
[2.45367196e+01 1.53602853e+00 3.83978851e-02 6.72487052e-02 9.76951743e+01],[1.37942023 6.0708513  7.96648915 7.18911141 8.91435307 2.82007893 5.01938808],0.06281063670532393
[2.45620566e+01 1.52444628e+00 3.70200415e-02 6.24664978e-02 9.75698572e+01],[1.34609985 5.72655815 7.95258492 7.22738827 8.78712281 3.10802277 5.28088077],0.0660918896708653
[2.45701718e+01 1.51311652e+00 3.52964719e-02 5.63129775e-02 9.74004294e+01],[1.31989577 5.35328972 7.95589341 7.24451571 8.58718762 3.38928898 5.52432647],0.07053619991906779
[2.45906123e+01 1.50033306e+00 3.36390122e-02 5.03153598e-02 9.72388709e+01],[1.29812721 4.95274004 7.96058714 7.26314763 8.40245359 3.68940137 5.82471621],0.07481894283249065
[2.46083817e+01 1.48725572e+00 3.18980892e-02 4.37698779e-02 9.70596385e+01],[1.28200553 4.62755031 8.02034426 7.29006736 8.25283214 3.96802561 6.11701398],0.07960974272479185
[2.46366631e+01 1.47396124e+00 3.03841159e-02 3.80199167e-02 9.69055154e+01],[1.2710496  4.32986785 8.03943659 7.35402041 8.13675596 4.25527749 6.40891104],0.08377721031392837
[2.46482010e+01 1.46190846e+00 2.87291202e-02 3.12044229e-02 9.67128485e+01],[1.24920248 4.03295867 8.07241604 7.48061709 8.08008604 4.49053541 6.63054303],0.08902404295534128
[2.46689556e+01 1.44783490e+00 2.70006088e-02 2.37216985e-02 9.65014688e+01],[1.25833525 3.75713663 8.18433076 7.65743509 7.98076523 4.68749944 6.7667683 ],0.09485626155514743
[2.46814449e+01 1.43586824e+00 2.54594207e-02 1.66692640e-02 9.62990014e+01],[1.25483177 3.54189863 8.26495024 7.75478923 7.98657545 4.8686977  6.91195545],0.10049345351048102
[2.46865583e+01 1.42503527e+00 2.39892687e-02 9.19562043e-03 9.60786603e+01],[1.20818098 3.35482671 8.3850283  7.8595528  8.03482561 5.03099763 7.17268663],0.10669681903353244
[ 2.46926492e+01  1.41276528e+00  2.24307182e-02 -1.41064252e-04  9.57965370e+01],[1.13763176 3.12115404 8.48273749 7.95602318 8.14891873 5.1632165  7.38261837],0.11476853327181788
